accountweeks,contractrenewal,dataplan,datausage,custservcalls,daymins,daycalls,monthlycharge,overagefee,roammins,accountweeks_per_contractrenewal,accountweeks_per_dataplan,accountweeks_per_datausage,accountweeks_per_custservcalls,accountweeks_per_daymins,accountweeks_per_daycalls,accountweeks_per_monthlycharge,accountweeks_per_overagefee,accountweeks_per_roammins,contractrenewal_per_dataplan,contractrenewal_per_datausage,contractrenewal_per_custservcalls,contractrenewal_per_daymins,contractrenewal_per_daycalls,contractrenewal_per_monthlycharge,contractrenewal_per_overagefee,contractrenewal_per_roammins,dataplan_per_datausage,dataplan_per_custservcalls,dataplan_per_daymins,dataplan_per_daycalls,dataplan_per_monthlycharge,dataplan_per_overagefee,dataplan_per_roammins,datausage_per_custservcalls,datausage_per_daymins,datausage_per_daycalls,datausage_per_monthlycharge,datausage_per_overagefee,datausage_per_roammins,custservcalls_per_daymins,custservcalls_per_daycalls,custservcalls_per_monthlycharge,custservcalls_per_overagefee,custservcalls_per_roammins,daymins_per_daycalls,daymins_per_monthlycharge,daymins_per_overagefee,daymins_per_roammins,daycalls_per_monthlycharge,daycalls_per_overagefee,daycalls_per_roammins,monthlycharge_per_overagefee,monthlycharge_per_roammins,overagefee_per_roammins
18,1,0,0.0,1,273.6,93,57.0,5.73,8.2,18.0,,,18.0,0.0657894736842105,0.1935483870967742,0.3157894736842105,3.1413612565445024,2.1951219512195124,,,1.0,0.0036549707602339,0.010752688172043,0.0175438596491228,0.1745200698080279,0.1219512195121951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036549707602339,0.010752688172043,0.0175438596491228,0.1745200698080279,0.1219512195121951,2.941935483870968,4.800000000000001,47.74869109947644,33.365853658536594,1.631578947368421,16.230366492146597,11.341463414634148,9.947643979057592,6.951219512195123,0.6987804878048781
86,1,0,0.0,3,136.4,104,41.0,10.13,11.5,86.0,,,28.666666666666668,0.6304985337243402,0.8269230769230769,2.097560975609756,8.489634748272458,7.478260869565218,,,0.3333333333333333,0.0073313782991202,0.0096153846153846,0.024390243902439,0.0987166831194471,0.0869565217391304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219941348973607,0.0288461538461538,0.073170731707317,0.2961500493583415,0.2608695652173913,1.3115384615384615,3.326829268292683,13.464955577492596,11.860869565217392,2.5365853658536586,10.266535044422506,9.043478260869565,4.047384007897334,3.565217391304348,0.8808695652173913
123,1,0,0.0,5,242.2,87,61.0,11.31,8.2,123.0,,,24.6,0.5078447563996698,1.4137931034482758,2.0163934426229506,10.875331564986736,15.000000000000002,,,0.2,0.0041288191577208,0.0114942528735632,0.0163934426229508,0.0884173297966401,0.1219512195121951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206440957886044,0.057471264367816,0.081967213114754,0.4420866489832007,0.6097560975609757,2.783908045977012,3.970491803278688,21.41467727674624,29.53658536585366,1.4262295081967211,7.692307692307692,10.609756097560975,5.393457117595048,7.439024390243903,1.379268292682927
123,1,0,0.0,3,206.9,85,56.0,12.24,7.7,123.0,,,41.0,0.5944900918318028,1.4470588235294115,2.196428571428572,10.049019607843135,15.974025974025974,,,0.3333333333333333,0.0048332527791203,0.0117647058823529,0.0178571428571428,0.0816993464052287,0.1298701298701298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014499758337361,0.0352941176470588,0.0535714285714285,0.2450980392156862,0.3896103896103896,2.4341176470588235,3.694642857142857,16.90359477124183,26.87012987012987,1.5178571428571428,6.944444444444445,11.03896103896104,4.57516339869281,7.272727272727272,1.5896103896103897
129,1,0,0.37,0,98.0,99,41.7,12.04,10.5,129.0,,348.64864864864865,,1.316326530612245,1.303030303030303,3.093525179856115,10.714285714285715,12.285714285714286,,2.702702702702702,,0.010204081632653,0.0101010101010101,0.0239808153477218,0.0830564784053156,0.0952380952380952,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0037755102040816,0.0037373737373737,0.008872901678657,0.0307308970099667,0.0352380952380952,0.0,0.0,0.0,0.0,0.0,0.98989898989899,2.3501199040767387,8.13953488372093,9.333333333333334,2.3741007194244603,8.222591362126247,9.428571428571429,3.463455149501661,3.971428571428572,1.1466666666666665
101,1,0,0.0,1,239.0,156,64.0,13.65,13.5,101.0,,,101.0,0.4225941422594142,0.6474358974358975,1.578125,7.399267399267399,7.481481481481482,,,1.0,0.00418410041841,0.0064102564102564,0.015625,0.0732600732600732,0.074074074074074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418410041841,0.0064102564102564,0.015625,0.0732600732600732,0.074074074074074,1.5320512820512822,3.734375,17.509157509157507,17.703703703703702,2.4375,11.428571428571429,11.555555555555555,4.688644688644689,4.7407407407407405,1.011111111111111
92,1,1,3.02,4,167.4,83,81.2,12.93,11.2,92.0,92.0,30.4635761589404,23.0,0.5495818399044206,1.108433734939759,1.1330049261083743,7.11523588553751,8.214285714285715,1.0,0.3311258278145695,0.25,0.005973715651135,0.0120481927710843,0.0123152709359605,0.0773395204949729,0.0892857142857142,0.3311258278145695,0.25,0.005973715651135,0.0120481927710843,0.0123152709359605,0.0773395204949729,0.0892857142857142,0.755,0.0180406212664277,0.0363855421686747,0.0371921182266009,0.2335653518948182,0.2696428571428572,0.02389486260454,0.0481927710843373,0.0492610837438423,0.3093580819798917,0.3571428571428571,2.016867469879518,2.061576354679803,12.94663573085847,14.946428571428571,1.022167487684729,6.419180201082753,7.4107142857142865,6.2799690641918025,7.250000000000001,1.1544642857142855
126,1,0,0.0,1,228.7,102,54.0,8.44,11.8,126.0,,,126.0,0.5509400961958898,1.2352941176470589,2.333333333333333,14.928909952606636,10.677966101694915,,,1.0,0.0043725404459991,0.0098039215686274,0.0185185185185185,0.1184834123222748,0.0847457627118644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043725404459991,0.0098039215686274,0.0185185185185185,0.1184834123222748,0.0847457627118644,2.242156862745098,4.235185185185185,27.097156398104264,19.381355932203387,1.8888888888888888,12.08530805687204,8.64406779661017,6.398104265402844,4.576271186440677,0.7152542372881355
13,1,0,0.0,1,146.4,74,38.0,7.43,11.3,13.0,,,13.0,0.0887978142076502,0.1756756756756756,0.3421052631578947,1.749663526244953,1.1504424778761062,,,1.0,0.0068306010928961,0.0135135135135135,0.0263157894736842,0.1345895020188425,0.0884955752212389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068306010928961,0.0135135135135135,0.0263157894736842,0.1345895020188425,0.0884955752212389,1.9783783783783784,3.852631578947368,19.703903095558548,12.95575221238938,1.947368421052632,9.959623149394348,6.548672566371681,5.114401076716017,3.3628318584070795,0.6575221238938053
184,0,0,0.0,2,213.8,105,50.0,7.98,5.0,,,,92.0,0.8606173994387277,1.7523809523809524,3.68,23.05764411027569,36.8,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093545369504209,0.019047619047619,0.04,0.2506265664160401,0.4,2.0361904761904763,4.276,26.791979949874687,42.760000000000005,2.1,13.157894736842104,21.0,6.265664160401002,10.0,1.596
72,1,0,0.2,2,141.3,133,38.0,6.75,11.2,72.0,,360.0,36.0,0.5095541401273885,0.5413533834586466,1.894736842105263,10.666666666666666,6.428571428571429,,5.0,0.5,0.0070771408351026,0.0075187969924812,0.0263157894736842,0.1481481481481481,0.0892857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0014154281670205,0.0015037593984962,0.0052631578947368,0.0296296296296296,0.0178571428571428,0.0141542816702052,0.0150375939849624,0.0526315789473684,0.2962962962962963,0.1785714285714285,1.062406015037594,3.7184210526315793,20.933333333333334,12.61607142857143,3.5,19.703703703703702,11.875,5.62962962962963,3.3928571428571432,0.6026785714285715
132,1,0,0.32,1,163.2,80,45.2,8.38,6.2,132.0,,412.5,132.0,0.8088235294117647,1.65,2.9203539823008846,15.75178997613365,21.29032258064516,,3.125,1.0,0.0061274509803921,0.0125,0.0221238938053097,0.1193317422434367,0.1612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0019607843137254,0.004,0.0070796460176991,0.0381861575178997,0.0516129032258064,0.0061274509803921,0.0125,0.0221238938053097,0.1193317422434367,0.1612903225806451,2.04,3.610619469026548,19.474940334128878,26.32258064516129,1.7699115044247786,9.54653937947494,12.903225806451612,5.393794749403341,7.290322580645162,1.3516129032258066
21,1,1,3.48,3,132.7,94,74.8,10.23,12.9,21.0,21.0,6.0344827586206895,7.0,0.1582516955538809,0.2234042553191489,0.2807486631016043,2.0527859237536656,1.627906976744186,1.0,0.2873563218390804,0.3333333333333333,0.0075357950263752,0.0106382978723404,0.0133689839572192,0.0977517106549364,0.0775193798449612,0.2873563218390804,0.3333333333333333,0.0075357950263752,0.0106382978723404,0.0133689839572192,0.0977517106549364,0.0775193798449612,1.16,0.0262245666917859,0.0370212765957446,0.0465240641711229,0.3401759530791788,0.2697674418604651,0.0226073850791258,0.0319148936170212,0.0401069518716577,0.2932551319648093,0.2325581395348837,1.4117021276595745,1.7740641711229943,12.971652003910068,10.286821705426355,1.2566844919786098,9.188660801564026,7.286821705426356,7.311827956989247,5.7984496124031,0.7930232558139535
77,1,1,4.13,5,143.0,101,84.3,10.61,15.3,77.0,77.0,18.64406779661017,15.4,0.5384615384615384,0.7623762376237624,0.9134045077105576,7.257304429783224,5.032679738562091,1.0,0.2421307506053268,0.2,0.0069930069930069,0.0099009900990099,0.0118623962040332,0.0942507068803016,0.065359477124183,0.2421307506053268,0.2,0.0069930069930069,0.0099009900990099,0.0118623962040332,0.0942507068803016,0.065359477124183,0.826,0.0288811188811188,0.0408910891089108,0.0489916963226571,0.3892554194156456,0.2699346405228758,0.0349650349650349,0.0495049504950495,0.059311981020166,0.471253534401508,0.326797385620915,1.4158415841584158,1.6963226571767498,13.47785108388313,9.346405228758169,1.1981020166073548,9.519321394910463,6.601307189542483,7.945334590009425,5.509803921568627,0.6934640522875817
133,0,1,4.16,2,221.1,137,102.6,13.25,15.4,,133.0,31.971153846153847,66.5,0.6015377657168702,0.9708029197080292,1.2962962962962965,10.037735849056604,8.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403846153846153,0.5,0.0045228403437358,0.0072992700729927,0.0097465886939571,0.0754716981132075,0.0649350649350649,2.08,0.0188150158299412,0.0303649635036496,0.0405458089668616,0.3139622641509434,0.2701298701298701,0.0090456806874717,0.0145985401459854,0.0194931773879142,0.1509433962264151,0.1298701298701298,1.613868613138686,2.154970760233918,16.68679245283019,14.357142857142856,1.3352826510721247,10.339622641509434,8.896103896103895,7.743396226415093,6.662337662337662,0.8603896103896104
44,1,0,0.21,3,288.1,112,73.1,12.9,10.2,44.0,,209.52380952380952,14.666666666666666,0.1527247483512669,0.3928571428571428,0.6019151846785226,3.4108527131782944,4.313725490196079,,4.761904761904762,0.3333333333333333,0.0034710170079833,0.0089285714285714,0.0136798905608755,0.0775193798449612,0.0980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,0.0007289135716765,0.001875,0.0028727770177838,0.0162790697674418,0.0205882352941176,0.01041305102395,0.0267857142857142,0.0410396716826265,0.2325581395348837,0.2941176470588235,2.5723214285714286,3.941176470588236,22.333333333333336,28.24509803921569,1.5321477428180577,8.682170542635658,10.980392156862743,5.666666666666666,7.166666666666667,1.2647058823529411
59,1,0,0.0,0,195.0,58,51.0,9.93,14.8,59.0,,,,0.3025641025641025,1.0172413793103448,1.156862745098039,5.94159113796576,3.9864864864864864,,,,0.0051282051282051,0.0172413793103448,0.0196078431372549,0.1007049345417925,0.0675675675675675,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.362068965517241,3.823529411764706,19.637462235649547,13.175675675675675,1.1372549019607845,5.840886203423968,3.918918918918919,5.13595166163142,3.4459459459459456,0.6709459459459459
54,1,0,0.0,1,273.8,113,57.0,5.98,11.7,54.0,,,54.0,0.1972242512783053,0.4778761061946903,0.9473684210526316,9.03010033444816,4.615384615384616,,,1.0,0.0036523009495982,0.0088495575221238,0.0175438596491228,0.1672240802675585,0.0854700854700854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036523009495982,0.0088495575221238,0.0175438596491228,0.1672240802675585,0.0854700854700854,2.4230088495575224,4.803508771929825,45.785953177257525,23.401709401709404,1.9824561403508767,18.896321070234112,9.65811965811966,9.531772575250836,4.871794871794872,0.5111111111111112
91,0,0,0.0,2,145.0,89,40.0,8.79,16.7,,,,45.5,0.6275862068965518,1.0224719101123596,2.275,10.352673492605234,5.449101796407186,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137931034482758,0.0224719101123595,0.05,0.2275312855517633,0.1197604790419161,1.6292134831460674,3.625,16.496018202502846,8.682634730538922,2.225,10.125142207053472,5.3293413173652695,4.550625711035268,2.395209580838324,0.5263473053892215
114,1,1,3.11,2,137.1,88,68.1,7.79,11.5,114.0,114.0,36.65594855305466,57.0,0.8315098468271335,1.2954545454545454,1.6740088105726874,14.634146341463415,9.91304347826087,1.0,0.3215434083601286,0.5,0.0072939460247994,0.0113636363636363,0.0146842878120411,0.128369704749679,0.0869565217391304,0.3215434083601286,0.5,0.0072939460247994,0.0113636363636363,0.0146842878120411,0.128369704749679,0.0869565217391304,1.555,0.0226841721371261,0.035340909090909,0.0456681350954478,0.3992297817715019,0.2704347826086956,0.0145878920495988,0.0227272727272727,0.0293685756240822,0.2567394094993581,0.1739130434782608,1.5579545454545454,2.013215859030837,17.599486521181,11.921739130434782,1.2922173274596185,11.29653401797176,7.6521739130434785,8.741976893453144,5.921739130434782,0.6773913043478261
93,0,0,0.0,1,216.9,61,55.0,10.37,17.5,,,,93.0,0.4287690179806362,1.524590163934426,1.690909090909091,8.968177434908391,5.314285714285714,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046104195481788,0.0163934426229508,0.0181818181818181,0.0964320154291224,0.0571428571428571,3.555737704918033,3.943636363636364,20.916104146576664,12.394285714285717,1.1090909090909091,5.882352941176471,3.4857142857142858,5.303760848601736,3.142857142857143,0.5925714285714285
118,1,1,2.65,3,294.9,106,91.5,8.29,9.8,118.0,118.0,44.528301886792455,39.333333333333336,0.4001356391997288,1.1132075471698113,1.289617486338798,14.234016887816647,12.040816326530612,1.0,0.3773584905660377,0.3333333333333333,0.003390979993218,0.0094339622641509,0.0109289617486338,0.120627261761158,0.1020408163265306,0.3773584905660377,0.3333333333333333,0.003390979993218,0.0094339622641509,0.0109289617486338,0.120627261761158,0.1020408163265306,0.8833333333333333,0.0089860969820278,0.0249999999999999,0.0289617486338797,0.3196622436670688,0.2704081632653061,0.0101729399796541,0.0283018867924528,0.0327868852459016,0.3618817852834741,0.3061224489795918,2.782075471698113,3.222950819672131,35.5729794933655,30.091836734693874,1.1584699453551912,12.78648974668275,10.816326530612244,11.03739445114596,9.33673469387755,0.8459183673469386
160,1,0,0.31,0,174.3,105,48.1,8.57,8.3,160.0,,516.1290322580645,,0.9179575444635684,1.5238095238095235,3.326403326403326,18.66977829638273,19.277108433734934,,3.2258064516129035,,0.0057372346528973,0.0095238095238095,0.0207900207900207,0.116686114352392,0.1204819277108433,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0017785427423981,0.0029523809523809,0.0064449064449064,0.0361726954492415,0.0373493975903614,0.0,0.0,0.0,0.0,0.0,1.66,3.623700623700624,20.338389731621938,21.0,2.182952182952183,12.252042007001169,12.650602409638552,5.612602100350058,5.795180722891566,1.0325301204819275
107,1,1,3.21,1,201.8,79,93.1,15.25,11.9,107.0,107.0,33.333333333333336,107.0,0.5302279484638256,1.3544303797468351,1.1493018259935557,7.016393442622951,8.991596638655462,1.0,0.3115264797507788,1.0,0.0049554013875123,0.0126582278481012,0.0107411385606874,0.0655737704918032,0.0840336134453781,0.3115264797507788,1.0,0.0049554013875123,0.0126582278481012,0.0107411385606874,0.0655737704918032,0.0840336134453781,3.21,0.0159068384539147,0.040632911392405,0.0344790547798066,0.2104918032786885,0.2697478991596638,0.0049554013875123,0.0126582278481012,0.0107411385606874,0.0655737704918032,0.0840336134453781,2.554430379746836,2.1675617615467244,13.232786885245902,16.95798319327731,0.8485499462943072,5.180327868852459,6.6386554621848735,6.104918032786885,7.823529411764705,1.2815126050420167
106,1,0,0.24,2,52.2,106,30.4,11.01,11.4,106.0,,441.6666666666667,53.0,2.0306513409961684,1.0,3.486842105263158,9.627611262488648,9.298245614035087,,4.166666666666667,0.5,0.0191570881226053,0.0094339622641509,0.0328947368421052,0.0908265213442325,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0045977011494252,0.0022641509433962,0.0078947368421052,0.0217983651226158,0.0210526315789473,0.0383141762452107,0.0188679245283018,0.0657894736842105,0.181653042688465,0.175438596491228,0.4924528301886792,1.717105263157895,4.741144414168938,4.578947368421053,3.486842105263158,9.627611262488648,9.298245614035087,2.7611262488646684,2.6666666666666665,0.9657894736842104
170,1,0,0.21,0,246.4,107,64.1,11.41,9.1,170.0,,809.5238095238095,,0.689935064935065,1.588785046728972,2.65210608424337,14.899211218229622,18.68131868131868,,4.761904761904762,,0.0040584415584415,0.0093457943925233,0.0156006240249609,0.0876424189307625,0.1098901098901098,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0008522727272727,0.0019626168224299,0.0032761310452418,0.0184049079754601,0.023076923076923,0.0,0.0,0.0,0.0,0.0,2.302803738317757,3.8439937597503904,21.59509202453988,27.07692307692308,1.669266770670827,9.377738825591589,11.75824175824176,5.617879053461875,7.043956043956044,1.2538461538461538
112,1,0,0.27,2,217.1,76,57.7,10.26,9.4,112.0,,414.8148148148148,56.0,0.5158912943344082,1.4736842105263157,1.94107452339688,10.916179337231968,11.914893617021276,,3.7037037037037033,0.5,0.0046061722708429,0.0131578947368421,0.0173310225303292,0.0974658869395711,0.1063829787234042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0012436665131275,0.0035526315789473,0.0046793760831889,0.0263157894736842,0.0287234042553191,0.0092123445416858,0.0263157894736842,0.0346620450606585,0.1949317738791423,0.2127659574468085,2.856578947368421,3.762564991334489,21.159844054580898,23.095744680851062,1.317157712305026,7.407407407407407,8.085106382978724,5.623781676413255,6.138297872340425,1.0914893617021275
75,1,0,0.0,0,150.6,99,52.0,15.08,8.1,75.0,,,,0.49800796812749,0.7575757575757576,1.4423076923076923,4.973474801061008,9.25925925925926,,,,0.0066401062416998,0.0101010101010101,0.0192307692307692,0.0663129973474801,0.1234567901234568,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5212121212121212,2.896153846153846,9.986737400530505,18.59259259259259,1.9038461538461535,6.56498673740053,12.222222222222223,3.4482758620689653,6.419753086419753,1.8617283950617285
27,1,0,0.0,5,232.1,81,58.0,10.54,15.0,27.0,,,5.4,0.1163291684618698,0.3333333333333333,0.4655172413793103,2.561669829222012,1.8,,,0.2,0.0043084877208099,0.0123456790123456,0.0172413793103448,0.0948766603415559,0.0666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215424386040499,0.0617283950617283,0.0862068965517241,0.4743833017077799,0.3333333333333333,2.865432098765432,4.001724137931034,22.020872865275145,15.473333333333333,1.396551724137931,7.685009487666035,5.4,5.502846299810247,3.8666666666666663,0.7026666666666667
129,1,0,0.41,2,159.1,100,49.1,10.13,11.5,129.0,,314.6341463414634,64.5,0.8108108108108109,1.29,2.627291242362525,12.734452122408689,11.217391304347826,,2.4390243902439024,0.5,0.0062853551225644,0.01,0.020366598778004,0.0987166831194471,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0025769956002514,0.0040999999999999,0.0083503054989816,0.0404738400789733,0.0356521739130434,0.0125707102451288,0.02,0.0407331975560081,0.1974333662388943,0.1739130434782608,1.591,3.240325865580448,15.705824284304043,13.834782608695653,2.0366598778004072,9.87166831194472,8.695652173913043,4.8469891411648565,4.269565217391304,0.8808695652173913
57,1,0,0.2,2,149.3,100,45.0,10.01,11.9,57.0,,285.0,28.5,0.3817816476892163,0.57,1.2666666666666666,5.694305694305695,4.7899159663865545,,5.0,0.5,0.0066979236436704,0.01,0.0222222222222222,0.0999000999000999,0.0840336134453781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.001339584728734,0.002,0.0044444444444444,0.0199800199800199,0.0168067226890756,0.0133958472873409,0.02,0.0444444444444444,0.1998001998001998,0.1680672268907563,1.493,3.317777777777778,14.915084915084917,12.546218487394958,2.2222222222222223,9.990009990009993,8.403361344537815,4.495504495504496,3.7815126050420167,0.8411764705882353
121,0,1,2.35,3,254.1,127,82.5,9.01,8.7,,121.0,51.48936170212766,40.333333333333336,0.4761904761904762,0.952755905511811,1.4666666666666666,13.429522752497226,13.908045977011495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.3333333333333333,0.003935458480913,0.0078740157480314,0.0121212121212121,0.1109877913429522,0.1149425287356322,0.7833333333333333,0.0092483274301456,0.018503937007874,0.0284848484848484,0.2608213096559378,0.2701149425287357,0.011806375442739,0.0236220472440944,0.0363636363636363,0.3329633740288568,0.3448275862068966,2.000787401574803,3.08,28.201997780244174,29.20689655172414,1.539393939393939,14.09544950055494,14.597701149425289,9.156492785793564,9.482758620689657,1.035632183908046
13,1,0,0.0,4,193.2,89,50.0,9.72,9.7,13.0,,,3.25,0.067287784679089,0.146067415730337,0.26,1.337448559670782,1.3402061855670104,,,0.25,0.005175983436853,0.0112359550561797,0.02,0.1028806584362139,0.1030927835051546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020703933747412,0.0449438202247191,0.08,0.4115226337448559,0.4123711340206186,2.1707865168539326,3.864,19.87654320987654,19.91752577319588,1.78,9.156378600823045,9.175257731958764,5.144032921810699,5.154639175257732,1.0020618556701033
19,1,0,0.0,1,259.4,116,68.0,13.49,9.5,19.0,,,19.0,0.0732459521973785,0.1637931034482758,0.2794117647058823,1.408450704225352,2.0,,,1.0,0.0038550501156515,0.0086206896551724,0.0147058823529411,0.0741289844329132,0.1052631578947368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038550501156515,0.0086206896551724,0.0147058823529411,0.0741289844329132,0.1052631578947368,2.236206896551724,3.814705882352941,19.2290585618977,27.305263157894736,1.7058823529411764,8.59896219421794,12.210526315789474,5.040770941438102,7.157894736842105,1.42
204,1,0,0.0,3,205.2,145,49.0,7.74,14.1,204.0,,,68.0,0.9941520467836258,1.406896551724138,4.163265306122449,26.356589147286822,14.46808510638298,,,0.3333333333333333,0.0048732943469785,0.0068965517241379,0.0204081632653061,0.1291989664082687,0.0709219858156028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146198830409356,0.0206896551724137,0.0612244897959183,0.3875968992248061,0.2127659574468085,1.4151724137931034,4.187755102040816,26.51162790697674,14.5531914893617,2.959183673469388,18.733850129198967,10.28368794326241,6.330749354005167,3.475177304964539,0.548936170212766
110,0,0,0.0,0,293.3,79,66.0,9.43,14.5,,,,,0.3750426184793726,1.3924050632911391,1.6666666666666667,11.66489925768823,7.586206896551724,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7126582278481015,4.443939393939394,31.10286320254507,20.227586206896557,1.196969696969697,8.377518557794273,5.448275862068965,6.998939554612938,4.551724137931035,0.6503448275862069
73,1,0,0.31,0,240.3,130,58.1,8.13,11.9,73.0,,235.48387096774195,,0.3037869330004161,0.5615384615384615,1.2564543889845097,8.979089790897907,6.134453781512605,,3.2258064516129035,,0.0041614648356221,0.0076923076923076,0.0172117039586919,0.1230012300123001,0.0840336134453781,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0012900540990428,0.0023846153846153,0.0053356282271944,0.038130381303813,0.0260504201680672,0.0,0.0,0.0,0.0,0.0,1.8484615384615384,4.135972461273666,29.55719557195572,20.19327731092437,2.2375215146299485,15.990159901599014,10.92436974789916,7.146371463714637,4.88235294117647,0.6831932773109244
57,1,0,0.31,1,154.2,78,46.1,9.84,10.1,57.0,,183.8709677419355,57.0,0.3696498054474708,0.7307692307692307,1.2364425162689805,5.7926829268292686,5.643564356435644,,3.2258064516129035,1.0,0.0064850843060959,0.0128205128205128,0.0216919739696312,0.1016260162601626,0.099009900990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0020103761348897,0.0039743589743589,0.0067245119305856,0.0315040650406504,0.0306930693069306,0.0064850843060959,0.0128205128205128,0.0216919739696312,0.1016260162601626,0.099009900990099,1.9769230769230768,3.3449023861171363,15.670731707317072,15.267326732673268,1.6919739696312364,7.926829268292683,7.722772277227723,4.6849593495934965,4.564356435643565,0.9742574257425742
101,1,0,0.0,0,124.8,66,44.0,12.86,13.4,101.0,,,,0.8092948717948718,1.5303030303030305,2.2954545454545454,7.853810264385692,7.537313432835821,,,,0.0080128205128205,0.0151515151515151,0.0227272727272727,0.077760497667185,0.0746268656716417,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8909090909090909,2.8363636363636364,9.704510108864698,9.313432835820896,1.5,5.132192846034215,4.925373134328358,3.421461897356143,3.2835820895522385,0.9597014925373134
197,0,0,0.12,5,127.3,80,42.2,11.12,13.7,,,1641.6666666666667,39.4,1.5475255302435194,2.4625,4.66824644549763,17.715827338129497,14.37956204379562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.000942655145326,0.0015,0.0028436018957345,0.0107913669064748,0.0087591240875912,0.0392772977219167,0.0625,0.1184834123222748,0.4496402877697842,0.364963503649635,1.59125,3.016587677725118,11.447841726618703,9.291970802919709,1.895734597156398,7.194244604316547,5.839416058394161,3.794964028776979,3.08029197080292,0.8116788321167883
89,1,0,0.0,1,197.1,110,48.0,8.3,12.8,89.0,,,89.0,0.4515474378488077,0.8090909090909091,1.8541666666666667,10.72289156626506,6.953125,,,1.0,0.0050735667174023,0.009090909090909,0.0208333333333333,0.1204819277108433,0.078125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050735667174023,0.009090909090909,0.0208333333333333,0.1204819277108433,0.078125,1.7918181818181818,4.10625,23.746987951807228,15.398437499999998,2.2916666666666665,13.25301204819277,8.59375,5.783132530120481,3.75,0.6484375
